date,price
3/9/2017,37.532623
3/10/2017,37.925636
3/13/2017,38.023891
3/14/2017,38.809914
3/15/2017,38.711662
3/16/2017,39.301178
3/17/2017,39.743317
3/20/2017,40.873226
3/21/2017,40.725845
3/22/2017,40.578465
3/23/2017,40.971481
3/24/2017,40.873226
3/27/2017,40.480213
3/28/2017,41.904884
3/29/2017,42.003132
3/30/2017,42.347019
3/31/2017,41.806629
4/3/2017,42.248768
4/5/2017,42.641781
4/6/2017,42.494396
4/7/2017,42.543526
4/10/2017,43.083916
4/11/2017,42.29789
4/12/2017,42.740032
4/13/2017,42.494396
4/18/2017,42.641781
4/19/2017,41.610123
4/20/2017,41.560993
4/21/2017,41.511871
4/24/2017,40.774975
4/25/2017,41.413616
4/26/2017,43.378677
4/27/2017,42.248768
4/28/2017,42.543526
5/2/2017,42.543526
5/4/2017,41.708378
5/5/2017,39.792442
5/8/2017,39.252052
5/9/2017,40.381958
5/10/2017,39.645061
5/11/2017,39.792442
5/12/2017,39.841568
5/15/2017,40.185455
5/16/2017,40.578465
5/17/2017,39.645061
5/18/2017,38.908165
5/19/2017,39.301178
5/22/2017,40.431087
5/23/2017,42.052258
5/24/2017,41.904884
5/25/2017,42.150513
5/26/2017,42.199638
5/29/2017,42.936539
5/31/2017,44.262947
6/1/2017,44.164696
6/2/2017,44.557709
6/5/2017,44.213825
6/6/2017,43.476929
6/7/2017,45.147228
6/8/2017,46.621021
6/9/2017,46.277134
6/12/2017,46.522766
6/13/2017,47.750927
6/14/2017,47.505299
6/15/2017,46.571899
6/16/2017,46.228008
6/19/2017,47.01403
6/20/2017,47.750927
6/21/2017,47.259663
6/22/2017,47.112286
6/23/2017,46.326263
6/26/2017,47.259663
6/27/2017,46.719273
6/28/2017,46.228008
6/29/2017,46.768402
6/30/2017,46.571899
7/3/2017,45.540237
7/4/2017,43.919067
7/5/2017,44.459457
7/6/2017,45.24548
7/7/2017,45.048973
7/10/2017,45.589367
7/11/2017,45.78587
7/12/2017,45.78587
7/13/2017,46.571899
7/14/2017,46.031502
7/17/2017,44.557709
7/18/2017,44.999844
7/19/2017,45.491112
7/20/2017,45.048973
7/21/2017,45.343735
7/24/2017,46.964909
7/25/2017,47.06316
7/26/2017,46.129757
7/27/2017,46.719273
7/28/2017,47.112286
7/31/2017,47.505299
8/1/2017,46.866657
8/2/2017,46.277134
8/3/2017,46.915779
8/4/2017,46.817528
8/7/2017,46.670151
8/8/2017,47.80006
8/9/2017,47.750927
8/10/2017,46.915779
8/11/2017,45.196354
8/14/2017,45.540237
8/15/2017,45.24548
8/16/2017,46.080631
8/17/2017,46.670151
8/18/2017,46.866657
8/21/2017,46.473644
8/22/2017,47.308796
8/23/2017,47.308796
8/24/2017,47.01403
8/25/2017,46.326263
8/28/2017,45.736748
8/29/2017,46.964909
8/30/2017,47.407047
8/31/2017,48.242195
9/1/2017,50.109001
9/4/2017,50.796776
9/5/2017,50.158127
9/6/2017,50.305508
9/7/2017,50.452885
9/8/2017,50.305508
9/11/2017,50.600266
9/12/2017,51.09153
9/13/2017,52.319691
9/14/2017,51.631924
9/15/2017,51.386288
9/18/2017,51.926682
9/19/2017,51.484543
9/20/2017,51.926682
9/21/2017,53.203972
9/22/2017,52.90921
9/25/2017,51.631924
9/26/2017,51.730179
9/27/2017,53.105717
9/28/2017,53.351345
9/29/2017,54.03912
10/3/2017,54.825142
10/4/2017,55.463787
10/6/2017,54.432133
10/9/2017,52.663578
10/10/2017,53.105717
10/11/2017,52.270569
10/12/2017,52.95834
10/13/2017,52.123184
10/16/2017,52.36882
10/17/2017,51.877552
10/18/2017,51.779301
10/19/2017,50.502014
10/20/2017,51.926682
10/23/2017,51.730179
10/24/2017,52.074059
10/25/2017,52.172314
10/26/2017,51.681046
10/27/2017,50.649391
10/30/2017,50.895027
10/31/2017,52.172314
11/1/2017,54.333878
11/2/2017,53.400475
11/3/2017,53.007465
11/6/2017,53.744362
11/7/2017,54.825142
11/8/2017,55.1199
11/9/2017,55.512913
11/10/2017,56.102428
11/13/2017,55.463787
11/14/2017,55.267281
11/15/2017,54.530384
11/16/2017,54.383003
11/17/2017,54.726891
11/20/2017,56.986706
11/21/2017,57.183212
11/22/2017,57.5271
11/23/2017,56.642822
11/24/2017,57.035831
11/27/2017,57.576221
11/28/2017,57.379719
11/29/2017,56.93758
11/30/2017,55.169029
12/1/2017,56.39719
12/4/2017,56.642822
12/5/2017,55.021645
12/6/2017,53.547852
12/7/2017,55.169029
12/8/2017,56.495445
12/11/2017,57.576221
12/12/2017,56.691952
12/13/2017,59.934296
12/14/2017,59.688663
12/15/2017,60.769444
12/18/2017,60.818577
12/19/2017,61.015076
12/20/2017,61.653725
12/21/2017,61.997604
12/22/2017,60.867699
12/27/2017,60.572941
12/28/2017,60.916828
12/29/2017,61.604595
1/2/2018,59.14827
1/3/2018,59.492157
1/4/2018,59.197399
1/5/2018,58.263996
1/8/2018,59.000893
1/9/2018,59.983421
1/10/2018,59.443031
1/11/2018,59.099148
1/12/2018,59.099148
1/15/2018,61.113331
1/16/2018,62.046734
1/17/2018,62.537998
1/18/2018,62.390621
1/19/2018,62.783634
1/22/2018,64.797813
1/23/2018,65.878601
1/24/2018,65.190826
1/25/2018,64.552177
1/26/2018,65.141701
1/29/2018,65.829475
1/30/2018,65.682091
1/31/2018,68.089287
2/1/2018,68.580559
2/2/2018,67.205017
2/5/2018,67.991035
2/6/2018,63.766163
2/7/2018,63.86441
2/8/2018,65.780342
2/9/2018,61.801102
2/12/2018,61.064205
2/13/2018,63.373146
2/14/2018,64.503059
2/15/2018,65.534706
2/20/2018,66.811996
2/21/2018,66.762878
2/22/2018,65.632973
2/23/2018,66.222481
2/26/2018,67.450645
2/27/2018,68.138412
2/28/2018,67.303268
3/1/2018,67.057632
3/2/2018,66.811996
3/5/2018,64.699562
3/6/2018,66.468117
3/7/2018,64.846947
3/8/2018,67.205017
3/9/2018,67.991035
3/12/2018,70.201721
3/13/2018,69.366577
3/14/2018,68.777061
3/15/2018,69.170074
3/16/2018,68.580559
3/19/2018,70.250854
3/20/2018,69.857841
3/21/2018,69.563087
3/22/2018,69.563087
3/23/2018,68.482292
3/26/2018,70.447357
3/27/2018,71.085999
3/28/2018,68.67881
3/29/2018,70.005219
4/3/2018,71.380768
4/4/2018,69.071823
4/6/2018,69.268326
4/9/2018,70.643867
4/10/2018,71.92115
4/11/2018,71.724648
4/12/2018,69.612206
4/13/2018,69.661339
4/16/2018,67.59803
4/17/2018,67.205017
4/18/2018,68.777061
4/19/2018,69.415703
4/20/2018,68.236671
4/23/2018,67.843658
4/24/2018,68.875313
4/25/2018,68.138412
4/26/2018,65.829475
4/27/2018,66.32074
4/30/2018,68.187546
5/2/2018,69.710464
5/3/2018,68.334923
5/4/2018,67.499771
5/7/2018,67.008499
5/8/2018,67.254135
5/9/2018,66.713753
5/10/2018,67.254135
5/11/2018,68.285789
5/14/2018,68.580559
5/15/2018,67.057632
5/16/2018,65.976852
5/17/2018,65.878601
5/18/2018,65.878601
5/21/2018,67.794533
5/23/2018,67.254135
5/24/2018,67.450645
5/25/2018,67.205017
5/28/2018,69.170074
5/29/2018,68.482292
5/30/2018,67.057632
5/31/2018,67.843658
6/1/2018,65.682091
6/4/2018,65.632973
6/5/2018,64.011795
6/6/2018,64.748688
6/7/2018,63.815289
6/8/2018,63.274895
6/11/2018,64.355675
6/12/2018,64.994324
6/13/2018,64.355675
6/14/2018,63.717033
6/15/2018,63.225769
6/19/2018,61.015076
6/20/2018,62.439743
6/21/2018,61.997604
6/22/2018,62.587128
6/25/2018,60.229053
6/26/2018,59.492157
6/27/2018,58.657009
6/28/2018,58.06749
6/29/2018,59.688663
7/3/2018,55.807671
7/4/2018,55.512913
7/5/2018,54.972523
7/6/2018,56.495445
7/9/2018,59.393906
7/10/2018,60.278179
7/11/2018,60.474686
7/12/2018,61.260708
7/13/2018,61.948483
7/16/2018,63.618786
7/17/2018,62.488873
7/18/2018,61.948483
7/19/2018,61.309837
7/20/2018,60.916828
7/23/2018,61.162457
7/24/2018,61.358963
7/25/2018,63.569653
7/26/2018,62.980137
7/27/2018,63.078384
7/30/2018,62.488873
7/31/2018,61.948483
8/1/2018,61.064205
8/2/2018,57.821857
8/3/2018,56.200684
8/6/2018,55.169029
8/7/2018,56.200684
8/8/2018,58.706135
8/9/2018,59.34478
8/10/2018,58.362251
8/13/2018,56.839325
8/14/2018,54.776016
8/15/2018,52.36882
8/16/2018,52.860085
8/17/2018,52.565327
8/20/2018,53.98999
8/21/2018,54.825142
8/22/2018,55.8568
8/23/2018,55.365532
8/24/2018,55.070774
8/27/2018,57.723606
8/28/2018,56.888458
8/29/2018,57.134087
8/30/2018,56.790203
8/31/2018,57.084957
9/3/2018,56.200684
9/4/2018,57.674477
9/5/2018,55.758549
9/6/2018,53.105717
9/7/2018,51.09153
9/10/2018,50.109001
9/11/2018,47.259663
9/12/2018,44.901596
9/13/2018,47.161411
9/14/2018,48.979092
9/17/2018,48.291321
9/18/2018,50.256382
9/19/2018,51.877552
9/20/2018,51.975807
9/21/2018,53.891739
9/24/2018,51.779301
9/26/2018,51.730179
9/27/2018,49.42123
9/28/2018,48.782589
10/2/2018,46.473644
10/3/2018,47.161411
10/4/2018,47.996559
10/5/2018,47.603554
10/8/2018,44.459457
10/9/2018,44.017319
10/10/2018,44.164696
10/11/2018,42.052258
10/12/2018,44.85247
10/15/2018,43.771687
10/16/2018,44.115574
10/18/2018,44.557709
10/19/2018,44.803341
10/22/2018,46.375389
10/23/2018,42.690903
10/24/2018,42.29789
10/25/2018,41.708378
10/26/2018,41.560993
10/29/2018,41.069729
10/30/2018,40.038074
10/31/2018,41.659248
11/1/2018,42.985664
11/2/2018,47.06316
11/5/2018,45.736748
11/6/2018,44.999844
11/7/2018,45.196354
11/8/2018,43.476929
11/9/2018,42.150513
11/12/2018,42.003132
11/13/2018,43.329544
11/14/2018,43.62431
11/15/2018,46.129757
11/16/2018,45.441986
11/19/2018,46.080631
11/20/2018,44.262947
11/21/2018,45.933254
11/22/2018,46.571899
11/23/2018,45.835003
11/26/2018,47.849182
11/27/2018,48.34045
11/28/2018,49.617737
11/29/2018,47.652676
11/30/2018,47.210541
12/3/2018,51.877552
12/4/2018,51.975807
12/5/2018,50.993279
12/6/2018,48.979092
12/7/2018,47.898312
12/10/2018,48.536957
12/11/2018,49.715988
12/12/2018,49.519485
12/13/2018,51.189781
12/14/2018,50.256382
12/17/2018,49.322979
12/18/2018,48.979092
12/19/2018,49.814243
12/20/2018,47.750927
12/21/2018,47.456169
12/24/2018,46.964909
12/27/2018,47.01403
12/28/2018,47.701805
12/31/2018,48.929966
1/2/2019,46.522766
1/3/2019,46.915779
1/4/2019,47.750927
1/7/2019,47.308796
1/8/2019,47.161411
1/9/2019,48.929966
1/10/2019,48.586079
1/11/2019,47.210541
1/14/2019,45.491112
1/15/2019,46.326263
1/16/2019,46.866657
1/17/2019,46.670151
1/18/2019,48.291321
1/21/2019,49.470356
1/22/2019,48.536957
1/23/2019,48.34045
1/24/2019,48.143944
1/25/2019,50.354633
1/28/2019,49.912495
1/29/2019,50.256382
1/30/2019,50.207253
1/31/2019,53.056587
2/1/2019,54.137371
2/4/2019,53.695236
2/8/2019,53.154839
2/11/2019,53.940868
2/12/2019,53.842613
2/13/2019,54.628635
2/14/2019,53.302223
2/15/2019,50.796776
2/18/2019,51.926682
2/19/2019,52.172314
2/20/2019,53.744362
2/21/2019,55.955055
2/22/2019,56.151558
2/25/2019,55.8568
2/26/2019,54.972523
2/27/2019,54.874268
2/28/2019,54.776016
3/1/2019,53.4496
3/4/2019,55.365532
3/5/2019,54.186497
3/6/2019,53.695236
3/7/2019,52.319691
3/8/2019,50.698517
3/11/2019,50.55114
3/12/2019,51.288036
3/13/2019,50.944149
3/14/2019,50.649391
3/15/2019,51.975807
3/18/2019,52.860085
3/19/2019,53.056587
3/20/2019,52.36882
3/21/2019,52.95834
3/22/2019,52.90921
3/25/2019,51.076214
3/26/2019,51.323917
3/27/2019,52.017483
3/28/2019,51.6707
3/29/2019,52.958752
4/1/2019,56.129341
4/2/2019,58.408203
4/3/2019,60.191658
4/4/2019,60.736603
4/8/2019,59.299931
4/9/2019,59.15131
4/10/2019,59.844879
4/11/2019,57.516472
4/12/2019,57.665096
4/15/2019,58.011879
4/16/2019,57.813717
4/17/2019,58.457745
4/18/2019,58.110962
4/23/2019,57.813717
4/24/2019,58.110962
4/25/2019,57.566013
4/26/2019,58.30912
4/29/2019,59.943958
4/30/2019,58.110962
5/2/2019,58.804523
5/3/2019,59.399014
5/6/2019,56.773365
5/7/2019,56.525665
5/8/2019,55.237614
5/9/2019,52.958752
5/10/2019,53.850479
5/14/2019,51.026672
5/15/2019,51.472538
5/16/2019,50.580811
5/17/2019,49.391838
5/20/2019,47.5093
5/21/2019,47.36068
5/22/2019,47.806545
5/23/2019,46.419411
5/24/2019,46.568031
5/27/2019,46.419411
5/28/2019,47.608383
5/29/2019,47.112976
5/30/2019,46.468952
5/31/2019,46.964359
6/3/2019,45.924004
6/4/2019,45.577225
6/5/2019,46.518494
6/6/2019,46.369869
6/10/2019,49.689083
6/11/2019,49.788162
6/12/2019,48.549652
6/13/2019,48.202869
6/14/2019,48.054245
6/17/2019,47.757004
6/18/2019,48.747814
6/19/2019,51.026672
6/20/2019,51.6707
6/21/2019,50.679893
6/24/2019,50.531269
6/25/2019,49.540459
6/26/2019,49.936787
6/27/2019,51.868858
6/28/2019,52.166107
7/2/2019,55.881641
7/3/2019,55.039452
7/4/2019,54.98991
7/5/2019,55.138535
7/8/2019,54.444965
7/9/2019,54.098183
7/10/2019,55.336693
7/11/2019,55.188072
7/12/2019,55.386234
7/15/2019,55.188072
7/16/2019,56.773365
7/17/2019,56.575203
7/18/2019,55.931179
7/19/2019,56.921989
7/22/2019,55.435776
7/23/2019,55.633938
7/24/2019,55.683479
7/25/2019,55.188072
7/26/2019,54.742207
7/29/2019,54.098183
7/30/2019,54.444965
7/31/2019,53.503696
8/1/2019,52.76059
8/2/2019,49.639538
8/5/2019,47.856083
8/6/2019,47.657921
8/7/2019,47.459763
8/8/2019,47.410217
8/9/2019,46.617573
8/12/2019,46.617573
8/13/2019,43.892845
8/14/2019,44.239632
8/15/2019,45.230442
8/16/2019,46.419411
8/19/2019,48.59919
8/20/2019,48.797352
8/21/2019,49.243217
8/22/2019,48.698273
8/23/2019,48.995514
8/26/2019,48.054245
8/27/2019,48.301949
8/28/2019,49.292759
8/29/2019,49.19368
8/30/2019,48.747814
9/2/2019,48.252407
9/3/2019,48.549652
9/4/2019,51.323917
9/5/2019,51.423
9/6/2019,52.512886
9/9/2019,52.265186
9/10/2019,52.76059
9/11/2019,53.206455
9/12/2019,52.810131
9/13/2019,53.503696
9/16/2019,52.265186
9/17/2019,51.323917
9/18/2019,51.373455
9/19/2019,50.878052
9/20/2019,50.531269
9/23/2019,49.59
9/24/2019,49.5
9/25/2019,48.599998
9/26/2019,48.650002
9/27/2019,48.299999
9/30/2019,48.75
10/2/2019,48.700001
10/3/2019,50
10/4/2019,48.650002
10/8/2019,48.150002
10/9/2019,47.5
10/10/2019,48.25
10/11/2019,49.150002
10/14/2019,51.25
10/15/2019,51.099998
10/16/2019,51.25
10/17/2019,51.200001
10/18/2019,50.599998
10/21/2019,50.599998
10/22/2019,51.849998
10/23/2019,50.799999
10/24/2019,51.950001
10/25/2019,52.299999
10/28/2019,53.549999
10/29/2019,52.799999
10/30/2019,52.75
10/31/2019,54.150002
11/1/2019,54.150002
11/4/2019,55.099998
11/5/2019,55.75
11/6/2019,55.299999
11/7/2019,55.299999
11/8/2019,55.25
11/11/2019,52.950001
11/12/2019,53.700001
11/13/2019,52.849998
11/14/2019,52.799999
11/15/2019,52.700001
11/18/2019,52.700001
11/19/2019,53.650002
11/20/2019,52.900002
11/21/2019,52.099998
11/22/2019,52.799999
11/25/2019,53.150002
11/26/2019,53.700001
11/27/2019,53.700001
11/28/2019,52.549999
11/29/2019,51.200001
12/2/2019,52
12/3/2019,51.799999
12/4/2019,51
12/5/2019,51.099998
12/6/2019,52.25
12/9/2019,52
12/10/2019,51.650002
12/11/2019,51.849998
12/12/2019,54.200001
12/13/2019,57.950001
12/16/2019,58.549999
12/17/2019,58.400002
12/18/2019,57.450001
12/19/2019,56.700001
12/20/2019,55.650002
12/23/2019,56.25
12/24/2019,56.099998
12/27/2019,57.650002
12/30/2019,57.700001
12/31/2019,57.400002
1/2/2020,60.700001
1/3/2020,58.900002
1/6/2020,58.150002
1/7/2020,59.200001
1/8/2020,59.299999
1/9/2020,60.200001
1/10/2020,61.400002
1/13/2020,61.049999
1/14/2020,62.450001
1/15/2020,62.299999
1/16/2020,62.200001
1/17/2020,62.200001
1/20/2020,58.849998
1/21/2020,56.75
1/22/2020,57.599998
1/23/2020,55.599998
1/24/2020,56.049999
1/29/2020,53.150002
1/30/2020,51.799999
1/31/2020,51.5
2/3/2020,53.099998
2/4/2020,51.900002
2/5/2020,52.900002
2/6/2020,55
2/7/2020,54.700001
2/10/2020,53.25
2/11/2020,54.599998
2/12/2020,57
2/13/2020,57.200001
2/14/2020,57.200001
2/17/2020,57.549999
2/18/2020,56.900002
2/19/2020,57.650002
2/20/2020,57.349998
2/21/2020,56
2/24/2020,53.900002
2/25/2020,54.599998
2/26/2020,53.700001
2/27/2020,52.5
2/28/2020,51.450001
3/2/2020,51.150002
3/3/2020,51.599998
3/4/2020,51.099998
3/5/2020,52.650002
3/6/2020,51
3/9/2020,50.900002
